,codigo,nombre,zona,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
27,128,La Gavia,A,70177.0,70466.0,74280.0,71054.0,72647.0,71193.0,64943.0,45138.0,69869.0,77607.0,76062.0,75309.0,72326,77286,75150,79982,76680,73235,39439,27292,47184,57774,72983,79969,78962,80484,88875,76843,87012,86006,72035,54968,82776,93299,90839,85844,92042,88395,90145,93610,94300,92693,78534,58224,86462,104044,98585,94280,97576.0,95868.0,101509,91173,94783,94789,87394,62956,95887,115358,108711,101923,105224,103550,48099,9827,17721,37670,45174,34693,48458,53597,53545,54455,56905,54551,63251,60887,65434,68528,58558,45758,72268,83332,86430,78308,72605,80722,95085,84563,91487,90576,72868,57968,94300,102774,103020,99442,101666.0,100778.0,111730.0,96879.0,105945.0,80917.0,0.0,0.0,0.0,58818.0,103483.0,101711.0,104650.0,107228.0,101716.0,113214.0,110187.0,105791.0,89629.0,67786.0,107401.0,126377.0,119760.0,116965.0,113182,113836,121583,109204,118802,115795,99784,75645,123697
28,129,Las Suertes,A,162517.0,139847.0,144675.0,141323.0,149388.0,143015.0,134270.0,111469.0,144530.0,155555.0,145946.0,156769.0,150910,138693,135453,140560,137234,131260,82797,61367,89059,113686,141161,160553,156275,140945,149684,139310,149100,149500,140124,111709,152312,158170,159365,165374,161515,144727,153247,150538,153269,153487,143563,114240,152807,170462,167495,176867,172171.0,154334.0,165413,153201,160698,163730,150454,119591,158221,179848,178169,187829,181931,169963,72180,12429,23433,74565,99652,84454,95148,106452,103457,116945,113046,101947,113964,108557,117179,122527,115172,96620,129863,146469,150728,151308,136918,132821,151483,141209,151051,151199,137512,113596,155909,173526,173375,186466,183370.0,167324.0,186724.0,173064.0,180952.0,138785.0,0.0,0.0,0.0,98305.0,183035.0,200836.0,189208.0,184627.0,184599.0,188377.0,191735.0,185767.0,163912.0,137269.0,183752.0,202609.0,205343.0,223459.0,202994,189147,202659,187525,203171,199563,177994,149799,197361
29,130,Valdecarros,A,47104.0,46396.0,49501.0,48098.0,48944.0,48678.0,45867.0,33030.0,47861.0,53465.0,51014.0,50216.0,48553,51430,50608,52720,51711,51228,31624,23590,34382,40204,48108,52580,50899,51471,57894,50557,57644,58244,51630,39537,55715,60817,60141,56607,59875,58494,60551,61782,63079,63052,57638,44036,61443,71282,67932,67469,69930.0,68264.0,72926,66019,70250,69764,64823,48043,69648,84077,78903,75169,78458,79219,38366,11348,19147,36665,43372,34311,42492,45936,47342,45719,46517,44515,52484,49242,52725,55482,49819,39722,57067,62231,63753,59295,55516,61148,71241,64022,69586,70708,60945,50110,73357,77624,77333,73925,78056.0,77672.0,87441.0,77198.0,83481.0,64668.0,0.0,0.0,0.0,48215.0,87587.0,85616.0,89244.0,91550.0,87422.0,97979.0,98353.0,93979.0,84896.0,66612.0,94933.0,111841.0,108992.0,105370.0,104498,105681,112342,105005,113540,111538,99425,78313,115471
30,151,Chamartín,A,435787.0,450592.0,476604.0,466390.0,464449.0,468183.0,440137.0,315690.0,468287.0,540035.0,510457.0,443146.0,431148,490405,482773,501360,501257,492254,413313,316663,489389,544849,535185,468786,501455,557835,616320,504604,541159,545424,472500,374859,517010,572342,554884,483235,543675,544043,542057,560600,559803,549844,503604,381408,532957,616670,579726,512170,559331.0,560561.0,600983,562703,567476,575458,540550,372951,575176,675291,620732,525571,561223,573908,261122,50388,87828,176236,221056,173164,225438,225855,227621,220715,214974,222755,262681,250088,271742,289309,267886,211509,326399,344807,371376,318665,287672,347536,430123,379041,404229,383317,337827,270160,429019,461344,460893,433402,452748.0,568042.0,630572.0,538606.0,579677.0,580487.0,518485.0,412127.0,593325.0,656662.0,652628.0,581740.0,518205.0,552792.0,544375.0,575133.0,560530.0,549479.0,549967.0,441771.0,585594.0,668732.0,599873.0,593571.0,595169,605181,658498,597505,624507,638777,639024,530868,677847
31,152,Bambú,A,75566.0,79610.0,82965.0,79877.0,80373.0,81245.0,72039.0,43751.0,79999.0,89160.0,87261.0,76478.0,77219,89049,84646,91163,86487,87171,55237,39601,72473,79906,89500,79803,86366,90298,101207,83655,98397,101235,83183,57249,90583,101842,101055,82247,98659,102271,100485,104699,102049,101973,90659,59252,93305,112430,105308,88037,102849.0,105198.0,109105,97441,101566,102581,96231,58376,98208,119826,108911,86544,101199,103707,46560,7073,14023,29418,36017,24401,37153,38608,39746,37932,37866,40872,47823,46195,48488,53247,47974,34006,60095,68149,69939,58136,52898,63534,81472,68862,77086,78258,62843,45099,80216,83528,86105,71743,79378.0,83405.0,93979.0,77886.0,89141.0,91022.0,70887.0,47957.0,82369.0,95607.0,95888.0,77921.0,89012.0,94741.0,85033.0,98486.0,89832.0,87890.0,81546.0,51526.0,92131.0,109205.0,99369.0,84521.0,91141,94721,100179,88732,95200,97762,87495,53786,105720
32,153,Pinar de Chamartín,A,297718.0,306222.0,320519.0,309604.0,311690.0,313535.0,277872.0,167693.0,312924.0,356414.0,342213.0,325090.0,304535,333345,320499,344641,327146,319670,218350,155467,280628,310871,328703,321916,327583,334760,370493,305516,344363,348489,279783,190353,327892,371061,363447,325519,356202,358745,355336,369139,364398,355787,302024,192765,329676,397355,374856,344751,369002.0,364937.0,386547,348141,362061,374358,328393,204675,367620,440981,409751,360279,402647,423688,177099,29053,58331,130412,155037,105953,169472,174202,180530,172864,186579,175419,206278,195617,205383,220626,190033,132864,244109,287092,288744,250411,228725,266356,321720,272568,299764,297441,232985,165503,307251,327375,329010,300755,313548.0,320526.0,356643.0,298082.0,329676.0,331186.0,254436.0,173724.0,311231.0,355064.0,358681.0,328082.0,343379.0,361462.0,332339.0,375046.0,355587.0,339140.0,296077.0,200425.0,358547.0,418211.0,389498.0,358899.0,363497,372670,395371,348883,372156,365622,303807,195766,384383
33,201,Ventas,A,202064.0,196385.0,219044.0,220803.0,343602.0,256578.0,192737.0,142613.0,232510.0,270689.0,232020.0,231121.0,207135,218412,221220,249216,382130,265457,193421,153277,237453,250145,230360,232490,221578,224749,254864,244961,356384,308918,321438,254682,255561,261493,238311,227302,235614,234061,245581,270045,378225,294224,212025,148082,245973,286447,252126,245058,244387.0,231024.0,255058,237165,326376,315236,215675,161802,254713,295375,262276,251978,253761,266591,108213,15968,35015,82884,98377,73107,103381,114620,112632,116137,110409,116068,136186,134133,144991,151510,136153,99278,168230,205950,192552,173531,157991,182831,209706,201057,297545,217778,161732,138759,211635,256744,221811,219806,222461.0,223783.0,257626.0,238122.0,343121.0,268518.0,198467.0,150168.0,235579.0,288080.0,253735.0,248792.0,242952.0,255507.0,259891.0,279104.0,364810.0,288319.0,214846.0,156296.0,242615.0,294804.0,258927.0,246061.0,240673,237913,264579,247139,358354,289409,219543,159079,267791
34,202,Manuel Becerra,A,334080.0,342620.0,362087.0,349859.0,367824.0,352332.0,309059.0,196069.0,339082.0,383565.0,366966.0,348365.0,328862,358356,352261,356188,344684,340321,278139,205390,339883,377141,375795,349157,359298,356339,393967,338835,393805,387396,476698,379028,381627,418212,399216,358767,388547,376877,377083,401096,404141,387602,331603,216288,365006,441380,413869,370259,396526.0,373845.0,392140,351349,370096,384738,339288,228621,373644,447984,420684,375195,427962,444702,184572,26979,61514,142153,173113,123830,184734,200552,203083,200182,191899,202149,235340,228770,241584,255867,179737,146156,264874,307607,314254,271210,259823,298801,352142,300423,338698,317860,262320,109114,273623,350650,346615,334922,349674.0,345530.0,379775.0,325421.0,367378.0,351110.0,293611.0,210418.0,323590.0,351326.0,333595.0,304002.0,334850.0,357604.0,341489.0,372169.0,362668.0,343364.0,307767.0,214233.0,336652.0,402034.0,383016.0,358518.0,365542,374263,395593,349299,379306,318669,267202,180660,230450
35,203,Goya,A,536566.0,494096.0,515773.0,493537.0,495772.0,479311.0,442054.0,270153.0,459485.0,531796.0,504846.0,556186.0,527815,508501,485823,533738,524788,487075,422189,288248,466553,509529,547963,566792,585253,538554,582358,517040,559878,555141,473375,320704,504746,574314,576977,612695,611570,552100,559238,570724,572954,560404,489847,288238,491165,591338,594272,615162,599621.0,488297.0,489996,440544,463891,545594,471878,331078,502450,593463,596264,619128,515432,426076,182125,26896,62864,183957,231266,164011,236249,263271,255508,290359,275760,268491,304105,301796,329497,365119,369879,265269,397497,437169,468192,453622,416160,417888,473955,425785,457277,448779,403252,316805,497452,517472,525576,552226,541474.0,521308.0,564656.0,493048.0,543967.0,544603.0,490746.0,344991.0,557474.0,610229.0,627086.0,642329.0,607775.0,593709.0,576886.0,616733.0,614278.0,605045.0,552032.0,362070.0,581545.0,683100.0,672113.0,717442.0,658880,607882,655563,594493,637874,654210,597114,391528,716974
36,204,Príncipe de Vergara,A,167841.0,161089.0,172723.0,167593.0,170294.0,167755.0,139521.0,83368.0,155011.0,178496.0,171031.0,170463.0,162379,170482,166634,179932,174214,175172,139847,96121,168240,184299,183234,184927,182675,173334,190497,170276,192348,191613,153956,98137,168674,194034,189068,180923,189160,185057,190476,192434,196201,196264,161665,70629,171444,207028,200230,194696,196429.0,159440.0,175333,154218,162692,200245,170519,55658,176541,214195,206984,202923,262181,281418,103278,11562,29433,73290,85709,57348,89152,95734,95440,99647,98333,98320,116424,109901,118027,126255,115883,74565,151010,166080,171525,159514,146739,158586,183753,166426,181632,185545,145009,106866,182360,196876,196635,192227,198823.0,195283.0,216378.0,193220.0,208857.0,216600.0,172166.0,172981.0,223748.0,238638.0,225599.0,218920.0,219101.0,225163.0,215053.0,238438.0,233327.0,235545.0,189430.0,122157.0,206847.0,241558.0,234618.0,241874.0,231839,218245,232096,210860,223933,232723,181703,117493,216567
37,205,Retiro,A,146365.0,150026.0,189597.0,202310.0,225806.0,228038.0,176318.0,128378.0,181385.0,188511.0,170680.0,168199.0,150939,160431,183187,194215,214702,233347,208060,170677,221690,212041,173291,187844,172444,181889,226030,250649,260345,265352,212043,153657,221690,244111,198744,191464,185978,192543,188420,219159,259901,267616,225165,116807,219029,216926,200659,211614,194709.0,151577.0,177840,152476,162643,279242,229460,180256,228535,250803,217866,220943,231768,272407,98805,6267,19424,77540,99738,77516,93242,91118,87259,90782,81800,81513,129632,119413,148287,152720,152704,125869,203705,204313,186706,184994,160305,181667,194448,231355,249212,245495,195137,153219,217619,233611,209247,210738,209507.0,221892.0,270679.0,296746.0,270962.0,284707.0,241102.0,188281.0,230406.0,263945.0,225314.0,229508.0,227557.0,246643.0,250198.0,293318.0,288759.0,319085.0,260710.0,196455.0,261768.0,267629.0,246133.0,255803.0,223099,234719,238902,272631,275922,294508,234411,177995,249373
38,206,Banco de España,A,250389.0,246087.0,268291.0,265405.0,262657.0,248260.0,240669.0,159493.0,242079.0,289185.0,267481.0,273499.0,242151,258721,258626,268520,281542,266206,265282,205801,295422,326481,286504,307202,264308,265935,299134,280021,295949,316635,278205,201886,276140,315527,288550,294908,276498,280417,312084,329332,351972,335126,287273,0,286131,365758,360339,383195,265415.0,0.0,0,0,9632,258249,254633,184391,280535,331455,327348,373610,300889,287160,116704,8275,17088,63794,88315,64560,86880,102365,93229,120721,99128,99304,120918,118997,137328,153624,142674,107516,165282,218405,219988,256503,167731,186858,232104,221791,222112,215307,204532,146486,219943,262687,257485,290417,250896.0,247890.0,281128.0,258548.0,254080.0,265389.0,253219.0,191941.0,269218.0,315845.0,306377.0,339824.0,279153.0,281284.0,298706.0,302061.0,305774.0,273027.0,246137.0,187610.0,271885.0,320966.0,301997.0,342618.0,270952,259371,293884,286076,281044,279520,250139,189111,269179
39,207,Sevilla,A,116557.0,111813.0,118824.0,119819.0,115357.0,108843.0,98339.0,65619.0,100474.0,119503.0,113651.0,128970.0,107752,113901,115617,117827,117114,112665,108518,87047,128209,146471,135997,153392,122846,122327,132473,120706,128302,138740,130479,89114,119896,134738,136413,151552,130418,131978,149067,98475,0,0,0,0,0,0,0,0,0.0,0.0,0,0,7771,97893,102471,64343,98036,120383,123723,138902,122349,122150,50967,4891,9741,24469,34566,26576,37249,44304,41645,60712,47692,47889,58599,60322,63036,68539,58928,43619,68781,89033,96960,112051,78962,85962,107365,103862,106011,98711,86483,65230,99719,118425,127499,184447,125833.0,120362.0,132295.0,125903.0,123788.0,126047.0,139989.0,93343.0,138257.0,157821.0,161476.0,212753.0,132195.0,133182.0,146031.0,135413.0,138375.0,134398.0,140116.0,84597.0,120758.0,137243.0,140988.0,195303.0,130884,122394,138664,146827,128242,121488,130993,76758,118253
40,209,Ópera,A,437376.0,383213.0,431042.0,441894.0,453004.0,405560.0,378630.0,276271.0,399320.0,502007.0,471214.0,578368.0,440062,419983,448239,454578,458595,424411,395157,311806,438715,507409,479023,654396,479670,445497,485158,484397,502984,502010,376111,275677,436212,507134,498497,616367,481527,457381,507378,502653,515384,477598,443494,327405,459676,527354,542150,689915,523588.0,471311.0,525637,492250,524901,507770,456598,355044,471691,546711,550632,676821,522025,498724,180999,14879,37779,133236,183644,140692,184440,216070,190699,275444,202731,203589,250718,240095,267086,278461,262805,209884,310936,394825,407121,447035,319683,335052,377587,401438,407890,373034,338117,268333,383825,458090,466979,597321,452135.0,427425.0,484044.0,489131.0,482201.0,468554.0,449604.0,347322.0,469101.0,550516.0,557610.0,714981.0,500515.0,493175.0,545413.0,526648.0,556815.0,502434.0,458462.0,361305.0,485086.0,536043.0,552873.0,712332.0,498869,463672,496583,526558,516940,449411,418004,328808,444097
41,210,Santo Domingo,A,106430.0,102192.0,108555.0,106263.0,107299.0,99959.0,92948.0,71575.0,99015.0,119544.0,114661.0,122734.0,110945,111895,109257,113945,111652,105820,97799,78548,115739,134009,126435,140746,121509,115732,128412,120052,128006,125870,125305,100349,122688,137560,136005,146029,137135,135802,146585,139854,141450,132575,121994,71846,131255,158969,159950,167700,145866.0,103809.0,110103,97411,94380,130622,121547,95844,134640,157836,157986,165457,149671,144744,56223,4580,10698,34489,49690,39340,50910,57769,56062,64814,57004,57562,66997,65786,72099,77341,72828,59057,87040,109092,114791,115106,93660,98338,117503,115287,115844,109668,101947,81171,116385,135726,139824,159100,140049.0,134169.0,148574.0,142565.0,143895.0,146247.0,134537.0,106996.0,148297.0,176714.0,176806.0,198521.0,163679.0,160637.0,168579.0,166680.0,168403.0,157921.0,152761.0,116684.0,157116.0,166012.0,167525.0,191450.0,159227,149868,168779,156693,159014,153210,146857,109628,149115
42,211,Noviciado,A,138205.0,142296.0,148179.0,144364.0,145157.0,136446.0,118294.0,85694.0,138265.0,160528.0,153564.0,141818.0,141602,154522,145456,158826,153593,144387,123745,94491,160867,177955,172073,154231,158886,162257,173800,150057,165661,164616,131845,96391,155683,176681,169692,157660,165551,172205,180696,182152,181158,166780,140852,88956,158964,196515,185963,169170,174370.0,150850.0,160507,139628,132729,160411,142519,103402,167925,197065,193102,172701,186413,191197,78827,10587,22347,53775,68898,52609,78412,94386,93306,92026,84841,94075,107930,107391,113373,112911,94878,71371,123503,144026,148776,124747,109957,122914,143838,132195,141822,133344,111492,80198,140766,160418,160330,148428,154475.0,159178.0,176588.0,154522.0,170746.0,165740.0,138112.0,94154.0,156304.0,180863.0,177235.0,163826.0,166455.0,176527.0,174892.0,184979.0,176253.0,164035.0,140058.0,99901.0,159498.0,201850.0,188801.0,172926.0,179046,178826,202019,172644,184269,173768,141988,100506,167148
43,212,San Bernardo,A,211336.0,211677.0,219304.0,210925.0,210476.0,205027.0,178520.0,108896.0,195434.0,227581.0,223154.0,208824.0,204272,228963,214392,231832,221609,212745,185478,133587,242435,274290,263060,229064,236362,244310,263968,218831,241561,236085,189105,122659,224706,257885,254012,223004,243769,249897,249145,254195,247336,234009,198883,130991,225891,272528,258234,224736,248806.0,248535.0,254532,225012,226542,220666,209530,147359,258981,277986,266313,229214,200673,180391,82498,14285,29765,69341,88157,61448,101292,113490,112053,110100,105490,117344,133372,129977,134048,136811,117486,82168,157066,180059,188381,154876,150005,174838,208323,173600,186286,180403,142885,100049,192252,215406,222898,189926,202619.0,214334.0,237396.0,195209.0,219339.0,213349.0,177828.0,117930.0,218818.0,256338.0,247349.0,208401.0,224470.0,242999.0,223993.0,252257.0,231443.0,217409.0,187150.0,118995.0,221852.0,277179.0,256331.0,221695.0,234452,232993,254225,210909,221501,209970,174132,109665,223590
44,213,Quevedo,A,206580.0,211944.0,219523.0,210391.0,214537.0,210398.0,184925.0,112695.0,188501.0,218852.0,217089.0,205259.0,200055,224567,211434,227745,220745,212634,209325,158135,252231,300028,277267,234825,236486,233628,244679,221016,246175,250639,198590,132089,219502,257543,256173,239144,252031,252587,256550,257397,259040,248732,212477,137126,226682,277618,266833,244382,258425.0,228419.0,237117,206180,194482,225682,210049,141480,232507,273626,266705,239704,266317,275471,113774,16538,35751,85702,106810,75196,112801,125687,124157,126597,119453,126653,146661,140860,147352,153550,137739,103563,167652,186665,193514,170315,156399,175082,208823,180203,192827,189452,156525,113138,190070,220686,222093,205953,213628.0,219195.0,241790.0,206245.0,229588.0,230620.0,200765.0,134858.0,228775.0,262866.0,259544.0,236399.0,246051.0,260767.0,248340.0,255353.0,237570.0,238770.0,202229.0,138737.0,237734.0,274488.0,258896.0,242289.0,247611,255407,281735,235699,251531,245340,200610,129805,244087
45,214,Canal,A,230218.0,237119.0,248687.0,238754.0,242976.0,233247.0,196225.0,118150.0,230409.0,267399.0,259407.0,237305.0,231644,254374,238973,262670,247525,221603,225062,148178,268828,299154,293990,250826,243627,263315,288531,240621,273385,266925,208134,131877,244026,283406,276295,240819,260407,260973,256809,267372,268228,258664,215779,135285,243643,291025,275553,245993,265379.0,268903.0,283203,246321,249501,261247,228411,141020,256122,309907,293033,250361,276071,291107,120705,17405,35204,85378,102387,68890,117112,132716,133396,127953,115444,131201,153395,148487,155846,160902,130449,87043,178651,208168,216930,176203,171565,200414,238112,198135,215187,207805,163448,109841,218309,244688,242689,201766,221985.0,233676.0,262598.0,214686.0,243948.0,240964.0,193076.0,121671.0,232287.0,269529.0,263874.0,229814.0,244399.0,261233.0,241266.0,270556.0,254514.0,244607.0,195991.0,123902.0,242414.0,290276.0,273064.0,246192.0,256276,258377,277981,236304,252135,250361,207047,121103,253024
